x,y,v,material,matrix_v
2625.0,725.0,1.4103240189523534,matrix,1.4103240189523534
2675.0,725.0,1.5425930039479092,matrix,1.5425930039479092
2725.0,725.0,1.5209071939790815,matrix,1.5209071939790815
2775.0,725.0,1.440600037462429,matrix,1.440600037462429
2825.0,725.0,1.3630135965040793,matrix,1.3630135965040793
2875.0,725.0,1.3063402406652274,matrix,1.3063402406652274
2925.0,725.0,1.2617829795726272,matrix,1.2617829795726272
2975.0,725.0,1.1555190082898388,matrix,1.1555190082898388
3025.0,725.0,1.0029670508800224,matrix,1.0029670508800224
3075.0,725.0,0.8377086013003893,matrix,0.8377086013003893
3125.0,725.0,0.7224512649208634,matrix,0.7224512649208634
3175.0,725.0,0.6755633634658952,matrix,0.6755633634658952
3225.0,725.0,0.6812756717091898,matrix,0.6812756717091898
3275.0,725.0,0.700701200235945,matrix,0.700701200235945
3325.0,725.0,0.691322969417173,matrix,0.691322969417173
3375.0,725.0,0.6998863522290892,matrix,0.6998863522290892
3425.0,725.0,0.6642133359083795,matrix,0.6642133359083795
3475.0,725.0,0.6188397092642683,matrix,0.6188397092642683
3525.0,725.0,0.5211844872552853,matrix,0.5211844872552853
3575.0,725.0,0.30566893460309064,matrix,0.30566893460309064
3625.0,725.0,0.006657378259467439,matrix,0.006657378259467439
3675.0,725.0,-0.31122941614237587,matrix,-0.31122941614237587
3725.0,725.0,-0.5191786988902223,matrix,-0.5191786988902223
3775.0,725.0,-0.5405621010614983,matrix,-0.5405621010614983
3825.0,725.0,-0.4362424118414414,matrix,-0.4362424118414414
3875.0,725.0,-0.29580399070419516,matrix,-0.29580399070419516
3925.0,725.0,-0.11074403947125933,matrix,-0.11074403947125933
3975.0,725.0,0.02990142285881142,matrix,0.02990142285881142
25.0,775.0,0.12001427730952985,matrix,0.12001427730952985
75.0,775.0,-0.1578875173963642,matrix,-0.1578875173963642
125.0,775.0,-0.46430218125700273,matrix,-0.46430218125700273
175.0,775.0,-0.7167431257813304,matrix,-0.7167431257813304
225.0,775.0,-0.9036335100306165,matrix,-0.9036335100306165
275.0,775.0,-1.0318099644268954,matrix,-1.0318099644268954
325.0,775.0,-1.1002708653413846,matrix,-1.1002708653413846
375.0,775.0,-1.1021840215460195,matrix,-1.1021840215460195
425.0,775.0,-0.9979836616303426,matrix,-0.9979836616303426
475.0,775.0,-0.873574341323275,matrix,-0.873574341323275
525.0,775.0,-0.8664027108083494,matrix,-0.8664027108083494
575.0,775.0,-0.9431185377237801,matrix,-0.9431185377237801
625.0,775.0,-1.0008169651666814,matrix,-1.0008169651666814
675.0,775.0,-0.9109190619301795,matrix,-0.9109190619301795
725.0,775.0,-0.5625574707659846,matrix,-0.5625574707659846
775.0,775.0,-0.08978239518128561,matrix,-0.08978239518128561
825.0,775.0,0.41217333192715405,matrix,0.41217333192715405
875.0,775.0,0.8616594296252487,matrix,0.8616594296252487
925.0,775.0,1.2535193423712876,matrix,1.2535193423712876
975.0,775.0,1.606184064583101,matrix,1.606184064583101
1025.0,775.0,1.903268275592309,matrix,1.903268275592309
1075.0,775.0,2.106350164239247,matrix,2.106350164239247
1125.0,775.0,2.1874095529603688,matrix,2.1874095529603688
1175.0,775.0,2.1652578860274456,matrix,2.1652578860274456
1225.0,775.0,2.0719701328850175,matrix,2.0719701328850175
1275.0,775.0,1.862230010722962,matrix,1.862230010722962
1325.0,775.0,1.5613053119678004,matrix,1.5613053119678004
1375.0,775.0,1.1773682846869113,matrix,1.1773682846869113
1425.0,775.0,0.7635858669771118,matrix,0.7635858669771118
1475.0,775.0,0.35788672632977514,matrix,0.35788672632977514
1525.0,775.0,-0.035809990896718324,matrix,-0.035809990896718324
1575.0,775.0,-0.3532296476988501,matrix,-0.3532296476988501
1625.0,775.0,-0.6007080231342901,matrix,-0.6007080231342901
1675.0,775.0,-0.7627916884057937,matrix,-0.7627916884057937
1725.0,775.0,-0.8503754220575916,matrix,-0.8503754220575916
1775.0,775.0,-0.8398891489696336,matrix,-0.8398891489696336
1825.0,775.0,-0.7388326436902444,matrix,-0.7388326436902444
1875.0,775.0,-0.6144797878835206,matrix,-0.6144797878835206
1925.0,775.0,-0.5367311882380308,matrix,-0.5367311882380308
1975.0,775.0,-0.5052567357900422,matrix,-0.5052567357900422
2025.0,775.0,-0.508310672434227,matrix,-0.508310672434227
2075.0,775.0,-0.45865701831804184,matrix,-0.45865701831804184
2125.0,775.0,-0.3896497586199288,matrix,-0.3896497586199288
2175.0,775.0,-0.3660332626896161,matrix,-0.3660332626896161
2225.0,775.0,-0.3548403497292927,matrix,-0.3548403497292927
2275.0,775.0,-0.3113062151521686,matrix,-0.3113062151521686
2325.0,775.0,-0.2223638233463534,matrix,-0.2223638233463534
2375.0,775.0,-0.07868394398999345,matrix,-0.07868394398999345
2425.0,775.0,0.10312836799890851,matrix,0.10312836799890851
2475.0,775.0,0.35477579214764143,matrix,0.35477579214764143
2525.0,775.0,0.6872362527007039,matrix,0.6872362527007039
2575.0,775.0,1.0698750615573747,matrix,1.0698750615573747
2625.0,775.0,1.5095212911499232,matrix,1.5095212911499232
2675.0,775.0,1.783726946395989,matrix,1.783726946395989
2725.0,775.0,1.827937525670976,matrix,1.827937525670976
2775.0,775.0,1.7399448413674503,matrix,1.7399448413674503
2825.0,775.0,1.6959651800496403,matrix,1.6959651800496403
2875.0,775.0,1.6704069176016783,matrix,1.6704069176016783
2925.0,775.0,1.6141751811074838,matrix,1.6141751811074838
2975.0,775.0,1.411386241656164,matrix,1.411386241656164
3025.0,775.0,1.1068085350010932,matrix,1.1068085350010932
3075.0,775.0,0.8220209622220118,matrix,0.8220209622220118
3125.0,775.0,0.6015486944422531,matrix,0.6015486944422531
3175.0,775.0,0.4745326324751147,matrix,0.4745326324751147
3225.0,775.0,0.4375592369428535,matrix,0.4375592369428535
3275.0,775.0,0.4559442654986645,matrix,0.4559442654986645
3325.0,775.0,0.49465168923762726,matrix,0.49465168923762726
3375.0,775.0,0.5636956605358334,matrix,0.5636956605358334
3425.0,775.0,0.623818596218197,matrix,0.623818596218197
3475.0,775.0,0.6984606828353241,matrix,0.6984606828353241
3525.0,775.0,0.7311579600217354,matrix,0.7311579600217354
3575.0,775.0,0.7435291323062929,matrix,0.7435291323062929
3625.0,775.0,0.7314556088991224,matrix,0.7314556088991224
3675.0,775.0,0.6980587076370368,matrix,0.6980587076370368
3725.0,775.0,0.6692058212809777,matrix,0.6692058212809777
3775.0,775.0,0.6579459362997109,matrix,0.6579459362997109
3825.0,775.0,0.6698982377904721,matrix,0.6698982377904721
3875.0,775.0,0.7220146626261956,matrix,0.7220146626261956
3925.0,775.0,0.7742722223291072,matrix,0.7742722223291072
3975.0,775.0,0.812293973990855,matrix,0.812293973990855
25.0,825.0,1.085308675490047,matrix,1.085308675490047
75.0,825.0,0.8827220404293543,matrix,0.8827220404293543
125.0,825.0,0.7469178952553571,matrix,0.7469178952553571
175.0,825.0,0.6114715848956616,matrix,0.6114715848956616
225.0,825.0,0.4305213331237858,matrix,0.4305213331237858
275.0,825.0,0.27239079163731345,matrix,0.27239079163731345
325.0,825.0,0.16506484629257945,matrix,0.16506484629257945
375.0,825.0,0.15913448982967937,matrix,0.15913448982967937
425.0,825.0,0.2595280897558966,matrix,0.2595280897558966
475.0,825.0,0.40079996886353764,matrix,0.40079996886353764
525.0,825.0,0.47763098579292074,matrix,0.47763098579292074
575.0,825.0,0.45779527503757533,matrix,0.45779527503757533
625.0,825.0,0.3943360946605253,matrix,0.3943360946605253
675.0,825.0,0.40843603596294425,matrix,0.40843603596294425
725.0,825.0,0.5593171205999151,matrix,0.5593171205999151
775.0,825.0,0.8199043761075012,matrix,0.8199043761075012
825.0,825.0,1.1494363758734116,matrix,1.1494363758734116
875.0,825.0,1.488993883751034,matrix,1.488993883751034
925.0,825.0,1.8190578691724917,matrix,1.8190578691724917
975.0,825.0,2.1462099243567003,matrix,2.1462099243567003
1025.0,825.0,2.4253011111972413,matrix,2.4253011111972413
1075.0,825.0,2.5821210554350134,matrix,2.5821210554350134
1125.0,825.0,2.5447286584832662,matrix,2.5447286584832662
1175.0,825.0,2.3391672468432887,matrix,2.3391672468432887
1225.0,825.0,2.014503131109642,matrix,2.014503131109642
1275.0,825.0,1.5659997482567614,matrix,1.5659997482567614
1325.0,825.0,1.0222053093954484,matrix,1.0222053093954484
1375.0,825.0,0.41820577858616204,matrix,0.41820577858616204
1425.0,825.0,-0.18338665344330918,matrix,-0.18338665344330918
1475.0,825.0,-0.7107785987792345,matrix,-0.7107785987792345
1525.0,825.0,-1.0559922490439348,matrix,-1.0559922490439348
1575.0,825.0,-1.298320759349624,matrix,-1.298320759349624
1625.0,825.0,-1.5357103631610776,matrix,-1.5357103631610776
1675.0,825.0,-1.692800898374197,matrix,-1.692800898374197
1725.0,825.0,-1.7286900671970442,matrix,-1.7286900671970442
1775.0,825.0,-1.6390856130072766,matrix,-1.6390856130072766
1825.0,825.0,-1.4139301986854833,matrix,-1.4139301986854833
1875.0,825.0,-1.131394149622114,matrix,-1.131394149622114
1925.0,825.0,-0.9100142261505204,matrix,-0.9100142261505204
1975.0,825.0,-0.7689067059209269,matrix,-0.7689067059209269
2025.0,825.0,-0.6758963548331773,matrix,-0.6758963548331773
2075.0,825.0,-0.6235189847767484,matrix,-0.6235189847767484
2125.0,825.0,-0.6323332499523762,matrix,-0.6323332499523762
2175.0,825.0,-0.6854969051008704,matrix,-0.6854969051008704
2225.0,825.0,-0.7316443008818383,matrix,-0.7316443008818383
2275.0,825.0,-0.7694678209417043,matrix,-0.7694678209417043
2325.0,825.0,-0.7769725613595653,matrix,-0.7769725613595653
2375.0,825.0,-0.7143766866796606,matrix,-0.7143766866796606
2425.0,825.0,-0.5784907813824918,matrix,-0.5784907813824918
2475.0,825.0,-0.35030113179746136,matrix,-0.35030113179746136
2525.0,825.0,-0.036205874211219014,matrix,-0.036205874211219014
2575.0,825.0,0.3391630947681882,matrix,0.3391630947681882
2625.0,825.0,0.7464167258536565,matrix,0.7464167258536565
2675.0,825.0,1.0911295916047952,matrix,1.0911295916047952
2725.0,825.0,1.3318793629830532,matrix,1.3318793629830532
2775.0,825.0,1.4740390744237535,matrix,1.4740390744237535
2825.0,825.0,1.5541340770643035,matrix,1.5541340770643035
2875.0,825.0,1.507323422458784,matrix,1.507323422458784
2925.0,825.0,1.304311678980189,matrix,1.304311678980189
2975.0,825.0,0.9681807988931022,matrix,0.9681807988931022
3025.0,825.0,0.5645178037806523,matrix,0.5645178037806523
3075.0,825.0,0.19437754940970364,matrix,0.19437754940970364
3125.0,825.0,-0.0393742847876708,matrix,-0.0393742847876708
3175.0,825.0,-0.10042961341067169,matrix,-0.10042961341067169
3225.0,825.0,-0.019469509472079816,matrix,-0.019469509472079816
3275.0,825.0,0.14520287089151196,matrix,0.14520287089151196
3325.0,825.0,0.2854743350243112,matrix,0.2854743350243112
3375.0,825.0,0.4290707631584977,matrix,0.4290707631584977
3425.0,825.0,0.5675302962536329,matrix,0.5675302962536329
3475.0,825.0,0.7424131328564209,matrix,0.7424131328564209
3525.0,825.0,0.9752434779116225,matrix,0.9752434779116225
3575.0,825.0,1.244646500668075,matrix,1.244646500668075
3625.0,825.0,1.504031388432236,matrix,1.504031388432236
3675.0,825.0,1.6870664879422361,matrix,1.6870664879422361
3725.0,825.0,1.6900694845129915,matrix,1.6900694845129915
3775.0,825.0,1.6470465597761272,matrix,1.6470465597761272
3825.0,825.0,1.603542065844138,matrix,1.603542065844138
3875.0,825.0,1.5804785281873457,matrix,1.5804785281873457
3925.0,825.0,1.5703427451068235,matrix,1.5703427451068235
3975.0,825.0,1.5526784945456575,matrix,1.5526784945456575
25.0,875.0,1.7099098002297977,matrix,1.7099098002297977
75.0,875.0,1.8189785282917743,matrix,1.8189785282917743
125.0,875.0,1.9865338751005397,matrix,1.9865338751005397
175.0,875.0,2.06548947435816,matrix,2.06548947435816
225.0,875.0,1.9324827607117814,matrix,1.9324827607117814
275.0,875.0,1.6666294371052879,matrix,1.6666294371052879
325.0,875.0,1.4441225046730612,matrix,1.4441225046730612
375.0,875.0,1.344687179444404,matrix,1.344687179444404
425.0,875.0,1.3911252024718452,matrix,1.3911252024718452
475.0,875.0,1.5375163711468427,matrix,1.5375163711468427
525.0,875.0,1.6655310097055747,matrix,1.6655310097055747
575.0,875.0,1.7026784365963035,matrix,1.7026784365963035
625.0,875.0,1.6607716428354817,matrix,1.6607716428354817
675.0,875.0,1.621485888227455,matrix,1.621485888227455
725.0,875.0,1.6599058884951199,matrix,1.6599058884951199
775.0,875.0,1.810656767692263,matrix,1.810656767692263
825.0,875.0,2.0182192251242923,matrix,2.0182192251242923
875.0,875.0,2.2241539999621986,matrix,2.2241539999621986
925.0,875.0,2.3782773924986067,matrix,2.3782773924986067
975.0,875.0,2.5103147500421263,matrix,2.5103147500421263
1025.0,875.0,2.6168991885104824,matrix,2.6168991885104824
1075.0,875.0,2.666992248198224,matrix,2.666992248198224
1125.0,875.0,2.605720126553125,matrix,2.605720126553125
1175.0,875.0,2.375924766934556,matrix,2.375924766934556
1225.0,875.0,1.9567059608483852,matrix,1.9567059608483852
1275.0,875.0,1.3576090739817577,matrix,1.3576090739817577
1325.0,875.0,0.6541990633611706,matrix,0.6541990633611706
1375.0,875.0,-0.1431551994718221,matrix,-0.1431551994718221
1425.0,875.0,-0.9193938215575215,matrix,-0.9193938215575215
1475.0,875.0,-1.4797245236536896,matrix,-1.4797245236536896
1525.0,875.0,-1.7424501452181942,matrix,-1.7424501452181942
1575.0,875.0,-1.9010606810896133,matrix,-1.9010606810896133
1625.0,875.0,-2.0718449116320867,matrix,-2.0718449116320867
1675.0,875.0,-2.156435390482975,matrix,-2.156435390482975
1725.0,875.0,-2.020250011776909,matrix,-2.020250011776909
1775.0,875.0,-1.7352862179477726,matrix,-1.7352862179477726
1825.0,875.0,-1.445013106899907,matrix,-1.445013106899907
1875.0,875.0,-1.1834905342431998,matrix,-1.1834905342431998
1925.0,875.0,-0.9973141545493458,matrix,-0.9973141545493458
1975.0,875.0,-0.8817555415686451,matrix,-0.8817555415686451
2025.0,875.0,-0.8216564701826063,matrix,-0.8216564701826063
2075.0,875.0,-0.7940599463955844,matrix,-0.7940599463955844
2125.0,875.0,-0.8208755534378722,matrix,-0.8208755534378722
2175.0,875.0,-0.8776669756314588,matrix,-0.8776669756314588
2225.0,875.0,-1.014741419852506,matrix,-1.014741419852506
2275.0,875.0,-1.1682625430840086,matrix,-1.1682625430840086
2325.0,875.0,-1.2976651084738937,matrix,-1.2976651084738937
2375.0,875.0,-1.3773176522632309,matrix,-1.3773176522632309
2425.0,875.0,-1.386513370674896,matrix,-1.386513370674896
2475.0,875.0,-1.2591940928842276,matrix,-1.2591940928842276
2525.0,875.0,-0.964676222885519,matrix,-0.964676222885519
2575.0,875.0,-0.5500456621327796,matrix,-0.5500456621327796
2625.0,875.0,-0.11774520742532835,matrix,-0.11774520742532835
2675.0,875.0,0.2608202868452387,matrix,0.2608202868452387
2725.0,875.0,0.6427930909860136,matrix,0.6427930909860136
2775.0,875.0,0.9900098034428685,matrix,0.9900098034428685
2825.0,875.0,1.1975329803126766,matrix,1.1975329803126766
2875.0,875.0,1.1104514576524727,matrix,1.1104514576524727
2925.0,875.0,0.8314136082533763,matrix,0.8314136082533763
2975.0,875.0,0.43293341661691104,matrix,0.43293341661691104
3025.0,875.0,-0.029353045006285328,matrix,-0.029353045006285328
3075.0,875.0,-0.46702592371346174,matrix,-0.46702592371346174
3125.0,875.0,-0.7010653583393998,matrix,-0.7010653583393998
3175.0,875.0,-0.6415035043186941,matrix,-0.6415035043186941
3225.0,875.0,-0.3704400544709723,matrix,-0.3704400544709723
3275.0,875.0,-0.08377460376116097,matrix,-0.08377460376116097
3325.0,875.0,0.15710343089434525,matrix,0.15710343089434525
3375.0,875.0,0.3451873684189653,matrix,0.3451873684189653
3425.0,875.0,0.5130735355570424,matrix,0.5130735355570424
3475.0,875.0,0.7493241613531811,matrix,0.7493241613531811
3525.0,875.0,1.0987833706008407,matrix,1.0987833706008407
3575.0,875.0,1.5793687128966734,matrix,1.5793687128966734
3625.0,875.0,2.0423787312502375,matrix,2.0423787312502375
3675.0,875.0,2.347583675555284,matrix,2.347583675555284
3725.0,875.0,2.387805745618481,matrix,2.387805745618481
3775.0,875.0,2.3418995188273595,matrix,2.3418995188273595
3825.0,875.0,2.313364297139059,matrix,2.313364297139059
3875.0,875.0,2.3010041745297287,matrix,2.3010041745297287
3925.0,875.0,2.2684135422759386,matrix,2.2684135422759386
3975.0,875.0,2.183697993488108,matrix,2.183697993488108
25.0,925.0,2.0123086137749913,matrix,2.0123086137749913
75.0,925.0,2.23851150693587,matrix,2.23851150693587
125.0,925.0,2.4757643447788924,matrix,2.4757643447788924
175.0,925.0,2.6410988607942194,matrix,2.6410988607942194
225.0,925.0,2.602405268802523,matrix,2.602405268802523
275.0,925.0,2.3753563080139948,matrix,2.3753563080139948
325.0,925.0,2.0824281932983038,matrix,2.0824281932983038
375.0,925.0,1.901168832591348,matrix,1.901168832591348
425.0,925.0,1.8642769271922357,matrix,1.8642769271922357
475.0,925.0,1.9581125323000916,matrix,1.9581125323000916
525.0,925.0,2.1239743980312933,matrix,2.1239743980312933
575.0,925.0,2.27502723370048,matrix,2.27502723370048
625.0,925.0,2.303791210069783,matrix,2.303791210069783
675.0,925.0,2.2885315938010593,matrix,2.2885315938010593
725.0,925.0,2.311503980526213,matrix,2.311503980526213
775.0,925.0,2.4246612643162075,matrix,2.4246612643162075
825.0,925.0,2.604967533258471,matrix,2.604967533258471
875.0,925.0,2.769322736709982,matrix,2.769322736709982
925.0,925.0,2.8361347964060073,matrix,2.8361347964060073
975.0,925.0,2.8190525210036936,matrix,2.8190525210036936
1025.0,925.0,2.766443585905582,matrix,2.766443585905582
1075.0,925.0,2.6223540630111124,matrix,2.6223540630111124
1125.0,925.0,2.400815394809909,matrix,2.400815394809909
1175.0,925.0,2.065937716799219,matrix,2.065937716799219
1225.0,925.0,1.6373731510325908,matrix,1.6373731510325908
1275.0,925.0,1.1055197558283987,matrix,1.1055197558283987
1325.0,925.0,0.463187079104641,matrix,0.463187079104641
1375.0,925.0,-0.2150929462943899,matrix,-0.2150929462943899
1425.0,925.0,-0.8281947485873444,matrix,-0.8281947485873444
1475.0,925.0,-1.2571010935922358,matrix,-1.2571010935922358
1525.0,925.0,-1.4815061440925523,matrix,-1.4815061440925523
1575.0,925.0,-1.531710396408279,matrix,-1.531710396408279
1625.0,925.0,-1.5069907822576392,matrix,-1.5069907822576392
1675.0,925.0,-1.411958927480089,matrix,-1.411958927480089
1725.0,925.0,-1.2409141928691254,matrix,-1.2409141928691254
1775.0,925.0,-1.0389690882683207,matrix,-1.0389690882683207
1825.0,925.0,-0.9055958933033987,matrix,-0.9055958933033987
1875.0,925.0,-0.8281779713662969,matrix,-0.8281779713662969
1925.0,925.0,-0.8057332427534596,matrix,-0.8057332427534596
1975.0,925.0,-0.8035571802715857,matrix,-0.8035571802715857
2025.0,925.0,-0.8102599901866734,matrix,-0.8102599901866734
2075.0,925.0,-0.822990250980413,matrix,-0.822990250980413
2125.0,925.0,-0.8788591595259647,matrix,-0.8788591595259647
2175.0,925.0,-0.9938167402943314,matrix,-0.9938167402943314
2225.0,925.0,-1.1547416402599937,matrix,-1.1547416402599937
2275.0,925.0,-1.3351764406461117,matrix,-1.3351764406461117
2325.0,925.0,-1.5880794309971402,matrix,-1.5880794309971402
2375.0,925.0,-1.8604601916016406,matrix,-1.8604601916016406
2425.0,925.0,-2.0944429855445588,matrix,-2.0944429855445588
2475.0,925.0,-2.099955451691074,matrix,-2.099955451691074
2525.0,925.0,-1.776304661355395,matrix,-1.776304661355395
2575.0,925.0,-1.286151145541551,matrix,-1.286151145541551
2625.0,925.0,-0.8245440727788989,matrix,-0.8245440727788989
2675.0,925.0,-0.5272193873312614,matrix,-0.5272193873312614
2725.0,925.0,-0.28841605742082344,matrix,-0.28841605742082344
2775.0,925.0,-0.06011408022929776,matrix,-0.06011408022929776
2825.0,925.0,0.11812374315881691,matrix,0.11812374315881691
2875.0,925.0,0.16668647912623097,matrix,0.16668647912623097
2925.0,925.0,0.09722644196170305,matrix,0.09722644196170305
2975.0,925.0,-0.01766348400822204,matrix,-0.01766348400822204
3025.0,925.0,-0.21092638430586463,matrix,-0.21092638430586463
3075.0,925.0,-0.39262499096299286,matrix,-0.39262499096299286
3125.0,925.0,-0.4674224817970176,matrix,-0.4674224817970176
3175.0,925.0,-0.3789313213475537,matrix,-0.3789313213475537
3225.0,925.0,-0.18429317411920954,matrix,-0.18429317411920954
3275.0,925.0,0.03678843646645891,matrix,0.03678843646645891
3325.0,925.0,0.23481810404388803,matrix,0.23481810404388803
3375.0,925.0,0.4018827418783836,matrix,0.4018827418783836
3425.0,925.0,0.5667685293528653,matrix,0.5667685293528653
3475.0,925.0,0.8205447451857228,matrix,0.8205447451857228
3525.0,925.0,1.167168562792587,matrix,1.167168562792587
3575.0,925.0,1.600947734046111,matrix,1.600947734046111
3625.0,925.0,2.039795222550394,matrix,2.039795222550394
3675.0,925.0,2.422098718609349,matrix,2.422098718609349
3725.0,925.0,2.6860105520163184,matrix,2.6860105520163184
3775.0,925.0,2.939749128449838,matrix,2.939749128449838
3825.0,925.0,3.1434994167006076,matrix,3.1434994167006076
3875.0,925.0,3.214567785343265,matrix,3.214567785343265
3925.0,925.0,3.1082479500995084,matrix,3.1082479500995084
3975.0,925.0,2.9086999008868872,matrix,2.9086999008868872
25.0,975.0,2.053520693021349,matrix,2.053520693021349
75.0,975.0,2.1987039079206045,matrix,2.1987039079206045
125.0,975.0,2.3204467896809566,matrix,2.3204467896809566
175.0,975.0,2.4017400145158243,matrix,2.4017400145158243
225.0,975.0,2.376435804663555,matrix,2.376435804663555
275.0,975.0,2.246146671977307,matrix,2.246146671977307
325.0,975.0,2.0915761045477708,matrix,2.0915761045477708
375.0,975.0,1.968036790849083,matrix,1.968036790849083
425.0,975.0,1.9552139725324644,matrix,1.9552139725324644
475.0,975.0,2.0307451548101776,matrix,2.0307451548101776
525.0,975.0,2.1454309975397576,matrix,2.1454309975397576
575.0,975.0,2.313439740875501,matrix,2.313439740875501
625.0,975.0,2.4397540368903132,matrix,2.4397540368903132
675.0,975.0,2.5045127379196517,matrix,2.5045127379196517
725.0,975.0,2.532417282306593,matrix,2.532417282306593
775.0,975.0,2.5613008249549063,matrix,2.5613008249549063
825.0,975.0,2.619376053660506,matrix,2.619376053660506
875.0,975.0,2.699610859142743,matrix,2.699610859142743
925.0,975.0,2.7888726458044517,matrix,2.7888726458044517
975.0,975.0,2.8645375739112895,matrix,2.8645375739112895
1025.0,975.0,2.7942283659204343,matrix,2.7942283659204343
1075.0,975.0,2.5408984372733867,matrix,2.5408984372733867
1125.0,975.0,2.1234796408708743,matrix,2.1234796408708743
1175.0,975.0,1.6992861047131873,matrix,1.6992861047131873
1225.0,975.0,1.2444424155362264,matrix,1.2444424155362264
1275.0,975.0,0.753364570788722,matrix,0.753364570788722
1325.0,975.0,0.2051044009969466,matrix,0.2051044009969466
1375.0,975.0,-0.3201394901768455,matrix,-0.3201394901768455
1425.0,975.0,-0.7339952187440688,matrix,-0.7339952187440688
1475.0,975.0,-1.010299674982947,matrix,-1.010299674982947
1525.0,975.0,-1.0639729148779735,matrix,-1.0639729148779735
1575.0,975.0,-0.895877356091511,matrix,-0.895877356091511
1625.0,975.0,-0.5965090637673434,matrix,-0.5965090637673434
1675.0,975.0,-0.2717500231929664,matrix,-0.2717500231929664
1725.0,975.0,-0.050864975722004324,matrix,-0.050864975722004324
1775.0,975.0,-0.012276540283476689,matrix,-0.012276540283476689
1825.0,975.0,-0.12642186493850527,matrix,-0.12642186493850527
1875.0,975.0,-0.25744689538702414,matrix,-0.25744689538702414
1925.0,975.0,-0.4141428162713712,matrix,-0.4141428162713712
1975.0,975.0,-0.5419204259292489,matrix,-0.5419204259292489
2025.0,975.0,-0.6341533427475963,matrix,-0.6341533427475963
2075.0,975.0,-0.7310598069866563,matrix,-0.7310598069866563
2125.0,975.0,-0.8386174261117403,matrix,-0.8386174261117403
2175.0,975.0,-0.9663879906451447,matrix,-0.9663879906451447
2225.0,975.0,-1.1633963182874771,matrix,-1.1633963182874771
2275.0,975.0,-1.3890718022285553,matrix,-1.3890718022285553
2325.0,975.0,-1.713279794598202,matrix,-1.713279794598202
2375.0,975.0,-2.0594322681635253,matrix,-2.0594322681635253
2425.0,975.0,-2.3720310681905232,matrix,-2.3720310681905232
2475.0,975.0,-2.5061606341986815,matrix,-2.5061606341986815
2525.0,975.0,-2.4127885073731608,matrix,-2.4127885073731608
2575.0,975.0,-2.1543033436624848,matrix,-2.1543033436624848
2625.0,975.0,-1.8451861558575864,matrix,-1.8451861558575864
2675.0,975.0,-1.5917205016045322,matrix,-1.5917205016045322
2725.0,975.0,-1.425724111940845,matrix,-1.425724111940845
2775.0,975.0,-1.278435661414983,matrix,-1.278435661414983
2825.0,975.0,-1.089207872095854,matrix,-1.089207872095854
2875.0,975.0,-0.8685902501300022,matrix,-0.8685902501300022
2925.0,975.0,-0.6528883354438004,matrix,-0.6528883354438004
2975.0,975.0,-0.47602630554721326,matrix,-0.47602630554721326
3025.0,975.0,-0.3497247041521706,matrix,-0.3497247041521706
3075.0,975.0,-0.2453977966370442,matrix,-0.2453977966370442
3125.0,975.0,-0.11689050124754441,matrix,-0.11689050124754441
3175.0,975.0,0.029687434858125694,matrix,0.029687434858125694
3225.0,975.0,0.17953520603929501,matrix,0.17953520603929501
3275.0,975.0,0.304385622515979,matrix,0.304385622515979
3325.0,975.0,0.40676336976591176,matrix,0.40676336976591176
3375.0,975.0,0.4361567585690482,matrix,0.4361567585690482
3425.0,975.0,0.5136295030136249,matrix,0.5136295030136249
3475.0,975.0,0.7202720806325064,matrix,0.7202720806325064
3525.0,975.0,1.0749954731391982,matrix,1.0749954731391982
3575.0,975.0,1.5084330443473428,matrix,1.5084330443473428
3625.0,975.0,1.9601215852386122,matrix,1.9601215852386122
3675.0,975.0,2.4006916980607373,matrix,2.4006916980607373
3725.0,975.0,2.8500284341465507,matrix,2.8500284341465507
3775.0,975.0,3.379716300629537,matrix,3.379716300629537
3825.0,975.0,3.8174349109526484,matrix,3.8174349109526484
3875.0,975.0,4.028117558146262,matrix,4.028117558146262
3925.0,975.0,3.965522602719455,matrix,3.965522602719455
3975.0,975.0,3.7132130176985125,matrix,3.7132130176985125
25.0,1025.0,2.003623919674427,matrix,2.003623919674427
75.0,1025.0,2.089177146203608,matrix,2.089177146203608
125.0,1025.0,2.1226406584460187,matrix,2.1226406584460187
175.0,1025.0,2.1382014660484825,matrix,2.1382014660484825
225.0,1025.0,2.1198983917162066,matrix,2.1198983917162066
275.0,1025.0,2.039217787569986,matrix,2.039217787569986
325.0,1025.0,1.9297350491034035,matrix,1.9297350491034035
375.0,1025.0,1.823883691042484,matrix,1.823883691042484
425.0,1025.0,1.7698955889885597,matrix,1.7698955889885597
475.0,1025.0,1.8034029482735905,matrix,1.8034029482735905
525.0,1025.0,1.9275937592806156,matrix,1.9275937592806156
575.0,1025.0,2.156517916947542,matrix,2.156517916947542
625.0,1025.0,2.39306954224182,matrix,2.39306954224182
675.0,1025.0,2.5528156257395143,matrix,2.5528156257395143
725.0,1025.0,2.5294760940873413,matrix,2.5294760940873413
775.0,1025.0,2.4240112559822147,matrix,2.4240112559822147
825.0,1025.0,2.3325642498059693,matrix,2.3325642498059693
875.0,1025.0,2.308170422362345,matrix,2.308170422362345
925.0,1025.0,2.2808846931017106,matrix,2.2808846931017106
975.0,1025.0,2.2807319671335358,matrix,2.2807319671335358
1025.0,1025.0,2.209004318205756,matrix,2.209004318205756
